t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2025-07-18","Bottle gourd","10337","Banglagarh","18","Assam","325","Darrang","Bottle Gourd","1000.05","1333.4","1066.72"
"2025-07-17","Bottle gourd","10336","Balugaon","18","Assam","325","Darrang","Bottle Gourd","1000.05","1333.4","1066.72"
"2025-07-17","Bottle gourd","409","Jorhat","18","Assam","312","Jorhat","Bottle Gourd","1333.4","1666.75","1666.75"
"2025-07-17","Bottle gourd","1881","Dhekiajuli","18","Assam","306","Sonitpur","Bottle Gourd","1000.05","1333.4","1333.4"
"2025-07-17","Bottle gourd","10378","Kakoi Weekly Market","18","Assam","307","Lakhimpur","Bottle Gourd","1466.74","1666.75","1600.08"
"2025-07-17","Bottle gourd","10349","Sonari","18","Assam","302","Goalpara","Bottle Gourd","1000.05","1333.4","1333.4"
"2025-07-17","Bottle gourd","10384","Barpeta Road","18","Assam","303","Barpeta","Bottle Gourd","1200.06","1333.4","1333.4"
"2025-07-16","Bottle gourd","10384","Barpeta Road","18","Assam","303","Barpeta","Bottle Gourd","1466.74","1666.75","1666.75"
"2025-07-16","Bottle gourd","1881","Dhekiajuli","18","Assam","306","Sonitpur","Bottle Gourd","1333.4","1666.75","1666.75"
"2025-07-16","Bottle gourd","10347","Krishnai","18","Assam","302","Goalpara","Bottle Gourd","1000.05","1333.4","1200.06"
"2025-07-15","Bottle gourd","10350","Simlitola","18","Assam","302","Goalpara","Bottle Gourd","1000.05","1333.4","1333.4"
"2025-07-15","Bottle gourd","1881","Dhekiajuli","18","Assam","306","Sonitpur","Bottle Gourd","1333.4","1666.75","1666.75"
"2025-07-15","Bottle gourd","10375","Baginadi","18","Assam","307","Lakhimpur","Bottle Gourd","1666.75","1800.09","1800.09"
"2025-07-15","Bottle gourd","409","Jorhat","18","Assam","312","Jorhat","Bottle Gourd","1333.4","1666.75","1666.75"
"2025-07-15","Bottle gourd","10384","Barpeta Road","18","Assam","303","Barpeta","Bottle Gourd","1466.74","1666.75","1600.08"
"2025-07-15","Bottle gourd","10336","Balugaon","18","Assam","325","Darrang","Bottle Gourd","1200.06","1333.4","1200.06"
"2025-07-13","Bottle gourd","10384","Barpeta Road","18","Assam","303","Barpeta","Bottle Gourd","1333.4","1533.41","1466.74"
"2025-07-12","Bottle gourd","10376","Ghilamara","18","Assam","307","Lakhimpur","Bottle Gourd","1666.75","1800.09","1800.09"
"2025-07-12","Bottle gourd","10346","Jaleswar","18","Assam","302","Goalpara","Bottle Gourd","1333.4","1666.75","1666.75"
"2025-07-12","Bottle gourd","10384","Barpeta Road","18","Assam","303","Barpeta","Bottle Gourd","1333.4","1466.74","1466.74"
"2025-07-12","Bottle gourd","10339","Tangni","18","Assam","325","Darrang","Bottle Gourd","1333.4","1600.08","1466.74"
"2025-07-11","Bottle gourd","1881","Dhekiajuli","18","Assam","306","Sonitpur","Bottle Gourd","1000.05","1333.4","1333.4"
"2025-07-11","Bottle gourd","409","Jorhat","18","Assam","312","Jorhat","Bottle Gourd","1000.05","1333.4","1333.4"
"2025-07-11","Bottle gourd","10348","Lakhipur","18","Assam","302","Goalpara","Bottle Gourd","1333.4","1666.75","1466.74"
"2025-07-11","Bottle gourd","10384","Barpeta Road","18","Assam","303","Barpeta","Bottle Gourd","1333.4","1466.74","1466.74"
"2025-07-11","Bottle gourd","10337","Banglagarh","18","Assam","325","Darrang","Bottle Gourd","1333.4","1666.75","1333.4"
"2025-07-10","Bottle gourd","10384","Barpeta Road","18","Assam","303","Barpeta","Bottle Gourd","1333.4","1533.41","1466.74"
"2025-07-10","Bottle gourd","10378","Kakoi Weekly Market","18","Assam","307","Lakhimpur","Bottle Gourd","1666.75","1800.09","1800.09"
"2025-07-10","Bottle gourd","10349","Sonari","18","Assam","302","Goalpara","Bottle Gourd","1333.4","1600.08","1466.74"
"2025-07-10","Bottle gourd","10336","Balugaon","18","Assam","325","Darrang","Bottle Gourd","1333.4","1666.75","1333.4"
"2025-07-09","Bottle gourd","409","Jorhat","18","Assam","312","Jorhat","Bottle Gourd","1333.4","1466.74","1466.74"
"2025-07-09","Bottle gourd","1881","Dhekiajuli","18","Assam","306","Sonitpur","Bottle Gourd","1000.05","1333.4","1333.4"
"2025-07-09","Bottle gourd","10347","Krishnai","18","Assam","302","Goalpara","Bottle Gourd","1333.4","1666.75","1600.08"
"2025-07-09","Bottle gourd","10384","Barpeta Road","18","Assam","303","Barpeta","Bottle Gourd","1333.4","1666.75","1466.74"
